Review,Rating
"Cảm xúc lẫn lộn khi ở phía bắc, khách sạn này so sánh với những khách sạn khác. Lúc đầu, tôi nghĩ khách sạn có lễ tân tuyệt vời, khuôn viên đẹp, nhỏ nhắn, nhiều phòng khác nhau, phòng đã đặt nhưng được đổi sang phòng khác, rất sạch sẽ, khuôn viên rộng lớn, mất thời gian để làm mọi việc. Như các đánh giá trước đã nói, có 5 nhà hàng cộng với buffet, nhà hàng Nhật Bản tuyệt vời, ngoài ra còn có nhà hàng Mexico và Ý. Tôi hơi thất vọng vì gọi nhầm món, không có món Brazil, thật không may là chồng tôi thất vọng vì buffet, bọn trẻ ăn tối, thức ăn không nóng, chồng tôi bị ốm hai lần ngay lập tức, tôi tự hỏi tại sao lại có thức ăn sai, đặc biệt là thức ăn nguội. Khách sạn có 3 hồ bơi, sử dụng bãi biển gần nhất và quầy bar bên hồ bơi chính, tôi rất thích sử dụng vào cuối tuần, có rất nhiều người dân địa phương đến khách sạn, nhiều người dành cả ngày ở quầy bar bên hồ bơi và say xỉn, tôi bắt đầu tự hỏi liệu đó có phải là nguyên nhân khiến chồng tôi bị ốm hay không. Không kiểm soát được sự cố xảy ra ở hồ bơi, mọi người ăn pizza ở hồ bơi. Bãi biển rất đẹp, không đông đúc, đảm bảo có ghế tắm nắng, muốn có dù che nắng thì cần đến sớm, bọn trẻ có rất nhiều bạn bè, chúng rất đáng yêu và đã tận hưởng trọn vẹn. Chúng tôi hơi chậm trong việc tìm kiếm chương trình giải trí buổi tối, rạp chiếu phim riêng rất hay, đã tham gia chuyến tham quan safari xe tải quái vật, rất đáng để giới thiệu, tuyệt vời, đáng tiền, hãy mang theo quà tặng, bút, đồ chơi nhỏ, quần áo, giày dép, chào đón những khuôn mặt đáng yêu. Khách sạn đẹp này, công bằng mà nói, chồng tôi thực sự bị ốm vì nóng, dịch vụ không tốt, nói chung là đáng tiếc, đặc biệt là ở nhà hàng buffet, phải đợi rất lâu, nhân viên phục vụ liên tục, đồ uống được mời rất khó chịu, đã boa nhiều, người phục vụ thường xuyên tùy thuộc vào vị trí ngồi. Có lẽ chúng tôi sẽ không quay lại khách sạn này trừ khi dịch vụ buffet được cải thiện.",2
"Giá cả phải chăng, chắc chắn không phải sang trọng, trải nghiệm không tệ. Khách sạn Ocean Bavaro giống như một chuyến đi chia sẻ, bệnh viện dành cho khách tiềm năng. Tôi bị ốm đêm thứ tư tại khách sạn, không biết chính xác nguyên nhân, đã ăn tối tại nhà hàng Tây Ban Nha. Đoán tốt nhất là bị ký sinh trùng, salad rau củ ăn kèm phô mai dê. Bác sĩ bệnh viện nói đó là bệnh thông thường do rau diếp không sạch, món gà. Bác sĩ khuyên nên tránh đồ ăn lạnh, nước máy địa phương đã được làm sạch. Bác sĩ khách sạn cực kỳ tốt bụng và hữu ích. Bệnh viện sạch sẽ và được chăm sóc tốt. Đêm đó được truyền kháng sinh tĩnh mạch, thuốc chống buồn nôn đủ dùng trong vài tuần. Đến nửa tuần sau hoàn toàn bình thường. Đánh răng bằng nước máy địa phương, tôi lại bị ốm, cực kỳ cẩn thận không uống nước chưa được lọc. Đêm đó trả thêm tiền cho bữa tối tôm hùm trên bãi biển. Dịch vụ tuyệt vời và lãng mạn. Thức ăn ngon, không ngồi ăn hẹn hò. Bữa ăn ngon đến nỗi tôi ước mình không ăn hết trong 5 phút. Không khuyến khích chi tiêu cho bữa ăn 40 người. Phòng ốc tạm ổn so với giá cả phải chăng, vấn đề vệ sinh trung bình, bồn tắm và vòi sen cực kỳ nhỏ, cũ kỹ và không sạch sẽ. Có ban công riêng là điểm cộng của phòng. Khu vui chơi giải trí trên bãi biển thật tuyệt vời. Có buffet chính, nhưng buffet chính ở khu nghỉ dưỡng Ý tốt hơn 100 lần. Chắc chắn nên đến đây.",2
"Chuyến đi tuyệt vời, khu nghỉ dưỡng đẹp, quà tốt nghiệp trung học cho gia đình, 14 người từ 17-25 tuổi. Đọc các đánh giá thì thấy sốc và sợ, khu nghỉ dưỡng nghe như một cơn ác mộng, nhưng hoàn toàn ngược lại, thời gian thật tuyệt vời, khuôn viên đẹp và sạch sẽ, khu nghỉ dưỡng rộng lớn với đầy đủ tiện nghi được giữ gìn sạch sẽ và ngăn nắp, đồ ăn buffet ngon, đồ ăn gọi món cũng ngon, món Nhật và Tây Ban Nha yêu thích. Mọi người phàn nàn về nhân viên nhưng hoàn toàn không có vấn đề gì, thực tế là họ dành rất nhiều thời gian với các nghệ sĩ/nhân viên hoạt động giải trí, rất vui tính và luôn làm bạn bè mỉm cười, các nhân viên khác như bartender, đầu bếp, bồi bàn đều tốt bụng. Mọi người phàn nàn rằng họ không nói được tiếng Anh vì khác nước, khó khăn trong việc giao tiếp vì khách du lịch đến từ khắp nơi trên thế giới không biết nhiều ngôn ngữ, nhưng họ vẫn tìm được cách giao tiếp dễ chịu. Các chương trình giải trí tuyệt vời, câu lạc bộ vui nhộn, các nghệ sĩ làm cho mọi thứ trở nên sôi động, những nghệ sĩ xuất sắc nhất là Richard Pinky và Isaac Peppito, những anh chàng vui tính. Câu lạc bộ bên ngoài rất vui, 10 trò chơi vào cửa câu lạc bộ, đồ uống, bãi biển, hồ bơi đẹp, các hoạt động trên bãi biển, phòng sạch sẽ, có điều hòa, không có vấn đề gì. Họ dọn dẹp hàng ngày, đồ uống được bổ sung, TV 60 kênh luôn sẵn sàng sử dụng. Tôi chắc chắn sẽ giới thiệu khu nghỉ dưỡng này, nơi đẹp và nhân viên đáng nhớ. Thành thật mà nói, kỳ nghỉ được cho là để thư giãn nhưng những điều nhỏ nhặt lại không được chú ý, phàn nàn về rong biển thật sự không liên quan và nực cười. Tâm trí, lối sống của đất nước khác biệt, cởi mở, thư giãn, thời gian tuyệt vời.",5
"Thiên đường, khách sạn tuyệt vời, nhân viên xuất sắc, phải nói là tuyệt vời, khách sạn tốt nhất chứ không phải khu nghỉ dưỡng tốt nhất, thật là một kỳ nghỉ tuyệt vời. Tôi ở đây từ ngày 25 đến ngày 30 tháng 3, được chào đón bằng đồ uống ngon, biết cách làm việc của một khách sạn bình thường nhưng vẫn rất chuyên nghiệp. Nhân viên khách sạn cực kỳ lịch sự và chu đáo, được chào đón nồng nhiệt. Vấn đề là điều hòa không hoạt động vào ban đêm, phòng ở khu 8 cực kỳ nóng, nhưng không sao cả. Nhân viên chăm sóc khách hàng nữ ở bàn bên phải đã quên mất, tôi đã nhờ quản lý bàn bên cạnh, không có vấn đề gì khi đổi phòng sang khu 7. Điều hòa vẫn hoạt động tốt. Phòng 7226, phòng đẹp, view hồ bơi tuyệt vời, phòng ổn nhưng không ở lâu. Bãi biển sạch sẽ với cát trắng mịn, nước biển trong xanh. Mấy anh chàng cố gắng bán tour nhưng không ai trả lời, chỉ bảo thư giãn thôi, tôi rất tôn trọng anh chàng pha chế Pedro, anh ấy pha đồ ​​uống rất vui vẻ, cố gắng nói tiếng Anh để quá trình làm việc diễn ra suôn sẻ, may mắn là có một người Mỹ gốc Phi nói được tiếng Tây Ban Nha, rất tuyệt. Cảm ơn Pedro vì đã cho tôi khoảng thời gian vui vẻ ở đó. Tôi gặp một quý ông khác tên Leonardo. Anh ấy là người tuyển dụng, rất tốt bụng, chuyên nghiệp và rất tuyệt. Cảm ơn Leonardo vì sự hiếu khách mỗi ngày. Leonardo gợi ý cho anh trai tôi nên nói về tài sản của khách sạn, không thô lỗ hay thúc ép, không muốn thay đổi chủ đề, tôi hơi khó chịu. Cảm ơn Leonardo. Cô dọn phòng massage rất tuyệt, nói chuyện rất dễ chịu. Mấy anh chàng không keo kiệt, tiền boa rất đáng quý, dù ít hay nhiều tiền boa. Thật sự đánh giá cao tiền boa, dù ít hay nhiều. Chúc Pedro và đội ngũ của anh ấy mạnh khỏe. Tôi không nghĩ mọi người nói xấu về nơi này, chắc chắn mọi người sẽ nói xấu, nhưng lại làm phiền các đối thủ cạnh tranh. Khách sạn đối xử với khách như những ngôi sao vậy. Tuyệt vời! Ocean Bavaro Soonchauncey Shearin Bloomfield, New Jersey,",5
"Kỳ nghỉ tuyệt vời, đừng để những câu chuyện tồi tệ làm bạn nản lòng, kỳ nghỉ tuyệt vời, nhân viên phục vụ tốt, vui vẻ, đồ ăn tạm được chứ không xuất sắc, bãi biển đẹp, nhiều hoạt động thú vị, đồ uống mạnh, may mắn.",4
"Muốn dịch vụ hạng sao, ở khách sạn hạng sao, không cảm thấy kỳ nghỉ của bạn đồng hành đã được trả tiền. Nhân viên làm việc chăm chỉ nhưng hơi mệt mỏi, làm việc 52 giờ một tuần, phòng đơn giản, ngủ nhiều, dành nhiều thời gian trong phòng và không muốn đi nghỉ. Thức ăn nhiều nhưng không thích, nhìn những gì được cung cấp, không ăn buffet, ăn đến phát ốm. Khuôn viên khách sạn đẹp, xem đám cưới, chim ưng, công, vịt, thật tuyệt. Nhận phòng khách sạn ổn, ai đó lịch sự đề nghị giúp mang hành lý, nói không, vậy là xong. Mua sắm tuyệt vời, không sợ mạo hiểm, khách sạn đơn giản, không chấp nhận rời đi, không cảm thấy an toàn khi đến khách sạn, mang theo đồ đi chợ địa phương hai lần một tuần. Nếu không hút thuốc và không thích người hút thuốc gần đó, hãy đi xa một chút, không có người hút thuốc trong khuôn viên khách sạn, mọi người đi nghỉ thư giãn, muốn hút thuốc nhưng không hút thuốc, chỉ cần thư giãn trong kỳ nghỉ. Nhân viên dọn dẹp thân thiện, mang theo vali có giá trị, có ý thức, đừng hoảng sợ, hãy thư giãn, nhớ rằng du lịch thế giới, các quốc gia hoạt động khác nhau, ví dụ như Anh. Tôi khuyên không nên đến công viên cá heo Manati, cá heo hoang dã bị bắt, làm việc quá sức, bị ngược đãi, 13 con cá heo chết mỗi năm trong điều kiện tồi tệ. Những người phụ nữ dễ thương làm việc tại quán cà phê nói rằng quá trình đóng cửa, điều kiện kinh tởm, động vật bị nhốt, quyết định nhớ rằng đã bỏ tiền vào túi của một người bất cẩn.  ",4
"Điều đó phụ thuộc vào kỳ vọng của những người trung niên đến từ vùng Trung Tây nước Mỹ, họ đã đi du lịch Jamaica, Cancun lần đầu tiên và Punta Cana, đưa vị hôn thê đi cùng vào ngày 21 tháng 2 và 28 tháng 2. Họ biết rằng chuyến đi không hoàn hảo, nhưng 7 đêm với giá 1000 đô la nghe có vẻ ổn. Đừng đặt kỳ vọng quá cao, thất vọng, nghĩ rằng nên đọc các đánh giá tiêu cực, có lẽ sẽ không chi tiền cho nó, được trả tiền thì cũng không tệ. Vì vậy, tôi nghĩ chuyến đi diễn ra suôn sẻ, kiểm tra ổn, phòng hơi thất vọng, chỉ nhắc nhở là giá rẻ nhưng không dành thời gian cho phòng, phòng sạch sẽ nhưng lỗi thời, không có màu sắc, tranh treo tường, két sắt hoạt động (thêm 20 đô la), khóa hoạt động, điều hòa hoạt động, ồn ào, nghĩ rằng phòng 49 đô la một đêm ở Red Roof Inn, không có gì đặc biệt, phiền toái nhỏ là không được thay khăn tắm sạch mỗi ngày (yêu cầu), không uống nước máy, bãi biển đẹp hơn đã thấy, buổi sáng nhân viên làm vườn cào rong biển, đóng bao và vận chuyển đi, tuyệt vời, đại dương tuyệt vời, xem dòng chảy sóng kéo biển, khuyên nên ở lại, biển không thể bơi được ở những chỗ nước sâu, bãi biển hoàn hảo, đồ ăn lúc ngon lúc dở, 5 nhà hàng không thực sự tốt hơn các nhà hàng buffet, gặp khó khăn khi đặt chỗ ở một số nhà hàng, tiếp tân số phòng 5 đô la, nói với họ xem giờ mở cửa, nói dừng lại, kiểm tra giờ, hủy đặt chỗ, không bận tâm ăn ở quán Brazil, đồ ăn kinh khủng, đặc biệt là thịt, tệ nhất là quán Nhật Bản, buffet khá tệ, đọc thấy đồ ăn kinh khủng, tin là không thể phủ nhận, đồ uống để lại nhiều Đồ uống nhiệt đới mong muốn, gọi món dở tệ, nghĩ bụng không thích pinacolada, dùng rượu rẻ tiền, muốn rượu mạnh thì phải trả thêm tiền, bia presidente, kiểu người nghĩ bia bình thường cũng được. Thích bia chất lượng thì nhanh hết, không có cuộc sống về đêm không có giải trí thực sự, ban nhạc chơi ở quầy bar sảnh, có anh chàng chơi keyboard trên sân khấu trong sân, phòng mở cửa lúc 11 giờ đêm, công bằng mà nói thì không có vũ trường, vài quán bar đẹp mở cửa lúc nửa đêm với các ban nhạc khác nhau, các chương trình trên sân khấu thì tệ, chúc may mắn khi kết bạn với người nói tiếng Anh mới ở Mỹ, có khách Canada, khách châu Âu, nhiều người Ý, người Pháp, thực sự cảm thấy mình là thiểu số, không có vấn đề gì nhưng không thể giao tiếp, không thể chịu đựng người châu Âu, có lẽ thích Punta Cana hơn, an ninh xa, bãi biển không phải khu nghỉ dưỡng, cảm thấy cần thiết, cảm thấy nguy hiểm, nhìn thấy vị hôn thê đi vào nhà vệ sinh, chỉ có tôi. Nhìn chung không tệ, nghe có vẻ tốt hơn với chi phí cao hơn, không cảm thấy như một sai lầm, kỳ nghỉ tuyệt vời, kẻ hợm hĩnh hư hỏng, ngân sách eo hẹp, tận hưởng những điều tích cực, bỏ qua những điều tiêu cực.",2
"Kỳ nghỉ tuyệt vời, ở khu nghỉ dưỡng từ 13/2 đến 20/2, 4 tuổi, 24. Đọc đánh giá thì hơi lo lắng vì kỳ vọng quá cao, nhưng thấy khu nghỉ dưỡng rất tuyệt. Đến nơi lúc 11:00 đêm, nhận phòng ngay, khu 96. Phòng không tệ, cần thiết, 2 giường, vòi sen, TV, nhà vệ sinh, điều hòa tốt. Tối muộn, tôi đi chơi ở vũ trường của khu nghỉ dưỡng, cũng không tệ, đông người nhảy múa rất vui vẻ. Buffet ngon, hơi khác biệt, khu nghỉ dưỡng Ý nên cải thiện đồ ăn buffet hơn một chút. Uống đồ uống không vấn đề gì, các quán bar rất tuyệt, ngồi cả ngày. Bãi biển có rong biển nhưng không sao, cát mềm, trắng mịn, thích nhìn vỏ sò, nhưng không thấy nhiều. Biển màu đẹp, hơi động, lặn biển bằng ống thở, thuyền đi lặn thì nước động. Thời tiết nóng, ngày trong tuần có mưa nhẹ, tôi thích. Các nhà hàng tôi thử là Ý, Nhật Bản, Tây Ban Nha, tôi ghét món Ý, thích món Nhật Bản và Tây Ban Nha. Quán ăn nhẹ ngon, đi đến khuya. Các chương trình biểu diễn rất tuyệt, rất vui, đêm đó tôi trả 10 đô la Mỹ. Khu nghỉ dưỡng có xe buýt, vũ trường tên là hang động Trpicana, vào cửa miễn phí 1 đồ uống, rất tuyệt, hang động khổng lồ, dơi bay lượn, 4 cốc bia, gọi vodka, 13 Redbull, an toàn, nhiều người ở các khu nghỉ dưỡng khác nhau, phòng bật nhạc rap, nhạc dance, phòng bật nhạc techno, đêm tuyệt vời. Một đêm khác đi dự tiệc bãi biển, tiệc tùng lớn, uống rượu và vui chơi cả đêm. Nếu muốn mua đồ ở các cửa hàng ven biển, hãy chắc chắn đừng trả giá quá cao, hãy mặc cả để được giá rẻ hơn nhiều, thị trấn nhỏ ven biển có cửa hàng tạp hóa, nhiều cửa hàng, nhân viên cửa hàng rất phiền phức, muốn mua đồ, nghe nói phòng của mọi người bị hỏng nên hãy chắc chắn phòng của mình, giao thông rất đông đúc, khóa cửa ban công, đóng rèm, tắt đèn TV, v.v. Có rất nhiều cặp đôi, gặp gỡ các cặp đôi độc thân, vui vẻ tiệc tùng cùng nhau. Tôi bị ốm giữa đêm, may mắn mang theo thuốc Pepto-Bismol trị tiêu chảy, nhưng không sao. Đến sáng, chuẩn bị về nhà, lại bị ốm khi ăn buffet, muốn ăn McDonald's, haha. Có lẽ còn nhiều điều nữa tôi không đánh giá hết được, khu nghỉ dưỡng khá lớn, chắc chắn là 3.5 4 sao. Chúng tôi đã có một tuần tuyệt vời.",4
"Tôi ở Ocean Cana từ ngày 4 đến ngày 11 tháng 1 năm 2007, chồng tôi ở lại khu nghỉ dưỡng một tuần. Có những điều tốt và không tốt, thủ tục hải quan ở sân bay diễn ra suôn sẻ, nhưng gói dịch vụ trọn gói thì tệ hơn nhiều. Những điều tích cực là khu nghỉ dưỡng thân thiện với gia đình, có nhiều hoạt động vui chơi, câu lạc bộ trẻ em, thể thao dưới nước và nhiều hơn nữa. Hầu hết nhân viên đều thân thiện và hữu ích. Các món ăn gọi món Nhật Bản, Brazil, thịt tươi ngon được phục vụ rất tuyệt vời. Buffet tạm ổn, nhưng phòng chưa sẵn sàng, cần phải dọn dẹp kỹ lưỡng, nhà vệ sinh bẩn thỉu, bắt đầu ngày mới từ đêm đến ngày mới không phải là ý tưởng hay, cửa kính trượt an ninh cũng cần được cải thiện. Các chương trình biểu diễn buổi tối muộn và ồn ào. Tôi chắc chắn khuyên bạn nên giữ an toàn các giấy tờ quan trọng và tiền bạc, đặt chỗ sớm tại các nhà hàng gọi món. Một điểm nổi bật là chuyến đi safari bằng xe jeep, trải nghiệm thực sự mở mang tầm mắt về cuộc sống của người Dominica. Có những chuyến tham quan tuyệt vời.",3
"Chuyến đi từ 19-26 tháng 11, tràn đầy niềm vui và sự hài hước. Chúng tôi ở khu nghỉ dưỡng Ocean Bavaro, 2 cặp đôi tuổi từ 29-30. Cả hai đều rất hài lòng, nhìn chung là một khoảng thời gian tuyệt vời. Thành thật mà nói, tôi nghĩ chuyến đi này rất đáng giá, nếu bạn muốn có một khoảng thời gian tuyệt vời thì đừng phàn nàn gì cả. Chúng tôi đã xem rất nhiều đánh giá trên trang web và thấy nhiều phản ứng khác nhau của mọi người, xem bản đồ và trải nghiệm, nhưng vẫn giữ thái độ cởi mở và sẵn sàng đón nhận. Chúng tôi đến sân bay lúc 11 giờ, tận hưởng chuyến đi đến khu nghỉ dưỡng trong 15 phút và có cơ hội trải nghiệm lối sống Dominica thực sự bên ngoài khu nghỉ dưỡng. Tại khách sạn, chúng tôi gửi hành lý ở lề đường vài giờ sau đó, thủ tục nhận phòng khá suôn sẻ, nhân viên chỉ ra rằng không thể nhận phòng lúc 3 giờ chiều, nên chuẩn bị đồ bơi và hành lý xách tay, đồ uống nhiệt đới sẽ sớm được mang đến, quầy bar và nhà vệ sinh của khu nghỉ dưỡng không quá tệ, hồ bơi chính nhỏ, nhà hàng buffet ở quảng trường chính, nằm khuất trong một góc, khá gọn gàng và ngăn nắp, nhà hàng không có gì đặc biệt. Hồ bơi tuyệt vời, khu nghỉ dưỡng yên tĩnh, không gặp vấn đề gì khi tìm ghế, hồ bơi không quá sâu, không cần lặn, quầy bar dưới nước là nơi tụ tập vui vẻ, luôn có bóng mát, đồ uống ngon và khá nghiện. Bóng chuyền hồ bơi là cảnh tượng thường thấy, người chơi thường lội nước, khay đựng 15 lon bia, bia tươi Presidente, đồ uống pha chế và rượu vang. Rượu. Đồ ăn khá ngon, chọn đúng món, đoạt giải thưởng, có lẽ không có gì sai, thực tế là các nhà hàng gọi món thực sự rất ngon, danh sách sau đây là các món ăn yêu thích: Nhật Bản, Ý, Brazil, Mexico, Tây Ban Nha, bữa tối tôm hùm, bãi biển thì chưa thử, 35. Có người bán hàng, chắc chắn không phải là người hay làm phiền, chắc chắn đã trả lời hôm nay, thực tế là muốn cung cấp dịch vụ cưỡi ngựa, các chuyến đi ATV có lẽ không phải là một thỏa thuận, không làm phiền, thực sự rất tốt, lén lút uống đồ uống ở quầy bar một cách kín đáo. Phòng thì thời gian sẽ dành ra, điều hòa hoạt động tốt như tủ đông thịt, giường thoải mái, vòi sen không có áp lực nước nóng, vòi sen có lẽ sẽ hỏng, giá rẻ, Pepsi 7up, tủ lạnh nước hàng ngày, kênh truyền hình tiếng Anh, tiếng Tây Ban Nha, phụ đề tiếng Pháp, ban công đẹp. Mang theo nhiều tiền boa, hóa đơn thấp hơn 5, tối đa 5, tiền lẻ khó kiếm, nên thường xuyên đổi tiền ở quầy, thiếu 20, không cần nhiều tiền tùy thuộc vào mong muốn, đã chơi dù lượn 80, thời gian tuyệt vời, cần 20 tiền thuế xuất cảnh. Nếu có kế hoạch lướt ván buồm, hãy mang theo vớ nước, ván cứng như thủy tinh, các môn thể thao dưới nước, thời gian thất thường, kiên nhẫn. Trái lại, nghe nói không rẻ. Rượu, mạo hiểm đi chợ ngay bên ngoài khu nghỉ dưỡng, không có gì hỏng hóc, đồ linh tinh bán muốn mua đô la, cần kính râm bị mất, có lẽ đã quay lại chợ vào ngày hôm đó, mua được cặp kính bị vỡ, trầy xước giá 10, ban đầu muốn 35, mặc cả giá, ném một số lượng khổng lồ nếu nó dính, đặc biệt là xì gà. Số lượng phàn nàn của chúng tôi là âm nhạc, nhạc phát lúc 8:30 đêm, đĩa CD 50 phút, loa phóng thanh ở quán bar có lẽ do nhân viên điều khiển, không mất trí, điều khiển tâm trí, bộ 7 bài hát liên tục tràn ngập, hành hạ tâm hồn, bãi biển yên tĩnh hơn lúc đầu, không mong đợi một kỳ nghỉ yên tĩnh. Đó thực sự là lời phàn nàn, nhìn chung tôi đã có thời gian tuyệt vời, không có vấn đề gì.",4
"Thời gian tuyệt vời từ ngày 11 đến 15 tháng 7. Thời tiết tuyệt vời, bãi biển nóng, khách sạn rất đẹp, điều hòa hoạt động tuyệt vời, đã hứa đặt phòng khu 5 và 6 nhưng lại được đặt khu 100. Vấn đề là két sắt trong phòng không khóa được, cảm thấy không thoải mái khi rời phòng, phải đợi 15 phút (theo tiếng Dominica) để khóa phòng, tương đương 2 tiếng, thời gian khá lâu, nhưng cũng ổn, khu 100 cũng được, 2 giường đôi, có kiến, chuyển sang khu 6 thì tuyệt vời, không có vấn đề gì, nhưng nhân viên dọn phòng làm việc rất tuyệt vời, đồ ăn thì tệ, chỉ có cơm, bánh mì nướng và trái cây là ổn, ngày thứ 2 và 3 cửa hàng quà tặng có khoai tây chiên Lay's giúp ích rất nhiều, rất nên mang theo đồ ăn, thích món Starve Death, mang theo bia Bebba Kegs và thấy chúng được đổ đầy, bia rất ngon, nghĩ là khá mạnh, đồ uống đá xay rất ngon, Coco Loco ngon ngọt, chỉ cần bia thôi, hãy hỏi quầy bar bên hồ bơi Santiago, tuyệt vời, nhân viên giải trí là nhóm người làm việc chăm chỉ nhất mà tôi từng thấy, làm việc từ 9 giờ sáng đến 2 giờ sáng, tập nhảy đêm trên bãi biển, khiêu vũ tại khu nghỉ dưỡng, người yêu thích là Richard, tính cách tuyệt vời, tiệc bãi biển vui vẻ, đi tham quan cá đuối/cá mập, không biết bơi nhưng rất tuyệt vời, rất nên thử, lặn biển ở bãi biển riêng, phục vụ đồ uống, thời gian tuyệt vời, cởi mở là được, chỉ cần mang theo đồ ăn, đi vài lần thật tuyệt vời thời gian, sẽ tạo ra,",4
"Giá trị tuyệt vời so với số tiền bỏ ra, nhớ rằng đã đến Ocean Bavaro, bãi biển, hồ bơi và khuôn viên rất đẹp, đã gửi email cho khách sạn vài ngày trước khi đi để hỏi về việc đặt phòng ở khối 6, điều này rất đáng giá, phòng rộng rãi, sạch sẽ, không bị ẩm mốc, điều hòa hoạt động tốt, tòa nhà gần bãi biển nhất, đồ ăn ngon, đồ uống cũng ổn, nhưng có một số phàn nàn khi so sánh giá trọn gói của khách sạn với nhân viên, những yêu cầu đơn giản lại gây khó chịu, những yêu cầu bình thường như lòng trắng trứng cho bữa sáng, két an toàn trong phòng, những lúc nghỉ giải lao, nhân viên làm việc ồn ào, nhà hàng kinh doanh, phải trả thêm tiền, đi bộ cả ngày ở khu nghỉ dưỡng, tiếng còi chói tai, tiếng còi nghe thấy từ sảnh ra bãi biển, ý định thư giãn nhưng lại gây khó chịu, nhìn chung thì như đã nói, trả tiền là hoàn hảo, nhóm trông đẹp, bãi biển đẹp, nằm uống nước thư giãn, người Dominica học hỏi những mẹo về lòng hiếu khách, nhịp tim của người Mexico.",3
"Giá cả nhìn chung hợp lý, khu nghỉ dưỡng hoàn toàn xứng đáng với số tiền đã trả, tiết kiệm được 300 đô la khi đặt phòng ở Ocean Bavaro, tôi nhận thấy mức tiết kiệm đáng kể. Tôi thường xuyên đi du lịch, nhìn chung khách sạn ở mức trung bình, không khuyến nghị khách sạn này cho gia đình vì điện yếu. Điểm tốt nhưng không tốt lắm, cần có những lời khuyên hữu ích. Bãi biển tuyệt đẹp, rong biển thì không tệ, nước màu ngọc lam ấm áp, bơi rất thích. Thời tiết tuyệt vời, nắng 80 độ. Khuôn viên tuyệt vời, đừng quên mang theo máy ảnh. Phòng có mùi hơi mốc, nhà vệ sinh xả nước khó khăn, áp lực nước vòi sen yếu, ngày thì mất điện. Đêm đầu tiên chỉ dùng được điện thoại di động, hơi khó chịu, mất 45 phút rồi tắt máy. Dịch vụ khách hàng thiếu sót, cảm thấy nhân viên không nhiệt tình và lịch sự. Không có vấn đề lớn, chỉ là phục vụ thiếu cảm xúc. Thức ăn ổn, buffet khá ngon và đa dạng, thức ăn không xuất sắc lắm so với giá tiền. Thực ra tôi thích nhà hàng Bahia nhất. Có những lời khuyên hữu ích, nên đến Shad Beach Palapa sớm, 8-8:30 tối thì không được. Rời khỏi sảnh chính, đi thẳng đến buffet để đặt bàn ăn tối. Mọi người bắt đầu đặt bàn ăn tối lúc 7 giờ sáng hoặc 8:30 tối, nhà hàng không nhận đặt trước. Mang theo giấy tờ về các tiện nghi của khách sạn nhưng không cung cấp thông tin phòng, quên mất loại nhà hàng nào. Cụ thể, khăn tắm hồ bơi/bãi biển nằm ở bãi biển, đi thẳng ra bãi biển, nhìn sang bên trái tìm khăn tắm có nhãn, khá xa về bên trái, hơi khó tìm, phòng có mùi khó chịu ngay lập tức nhưng không sao, vừa mới dọn dẹp xong muốn đổi phòng ngay lập tức đã cho thời gian, dùng loại xịt tẩy rửa tệ hại làm phòng có mùi nhưng mùi ẩm mốc bình thường vẫn quay trở lại, chắc chắn sẽ ở được, chỉ là không đổi phòng ngay không cần, khó ủi quần áo như khi ủi quần áo thông thường, nếu có thắc mắc cứ thoải mái gửi email, vừa trở về thứ Hai ngày 6 tháng 3.",3
"Tôi rất thích khu nghỉ dưỡng này, vừa mới đến đã phải nói là rất ấn tượng, đọc những đánh giá tiêu cực về khu nghỉ dưỡng nên tôi không biết mình sẽ phải đối mặt với điều gì, chuyến đi thật tuyệt vời. Tôi đặt phòng qua đại lý du lịch và yêu cầu phòng ở tầng 5, đọc rất nhiều đánh giá trên Trip Advisor, nhận phòng mất 25 phút, không tệ chút nào. Tôi rất hài lòng khi được hỏi, phòng ở tầng 5 gần bãi biển nhất, tầm nhìn tuyệt vời ra bãi biển và hồ bơi, phòng sạch sẽ, nhiều khăn tắm được thay mỗi ngày, minibar đầy đủ nước, nước ngọt, đồ ăn buffet khá ngon, ngon hơn nhiều so với ở Cuba. Chúng tôi có thể dễ dàng đến nhà hàng Mexico và Ý, đồ ăn ngon, rượu vang không ngon lắm nhưng giá cả không tệ, mua 3 chai rượu miễn thuế và ăn buffet, nhân viên khu nghỉ dưỡng rất tốt bụng và hữu ích, tôi khuyên bạn nên đến đây nếu muốn tìm một khu nghỉ dưỡng chất lượng tốt với giá cả hợp lý.",4
